% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1006 +1.582215130e+07 +1.582215130e+07 +1.582224568e+07 +1.582224568e+07 -5.0000e+00 +5.0000e+00 -4.1145e+00 +3.2632e+00 -5.0000e+00 -3.5984e-01 +3.2432e+00 -2.0980e+00 -5.0000e+00 +3.7282e+00 +1.5592e+00 +6.1629e-01 +2.4294e+00 +3.8695e+00 -2.6219e+00 +1.3492e+00 -1.0363e+00 -1.1932e-01 +1.7112e+00 +3.3121e+00
1569 +8.793253719e+06 +8.793253719e+06 +8.793348099e+06 +8.793348099e+06 -3.7629e+00 +2.5000e+00 -4.5551e+00 +4.5401e+00 -4.7359e+00 -1.9286e+00 +3.1388e+00 -2.7152e+00 -5.0000e+00 +3.4521e+00 +1.0059e+00 +1.1235e+00 +2.8141e+00 +3.0733e+00 -1.3089e+00 -2.7664e-01 -2.5075e-01 -9.7849e-01 +2.6549e+00 +2.5671e+00
1648 +6.171985773e+06 +6.171985773e+06 +6.172080153e+06 +6.172080153e+06 -3.2397e+00 +3.1655e+00 -4.6766e+00 +4.1356e+00 -4.3576e+00 -4.9894e-01 +3.1570e+00 -2.8103e+00 -4.9731e+00 +2.7264e+00 +2.7253e+00 +6.8722e-01 +2.2698e+00 +3.2852e+00 -1.5590e+00 +2.2252e-02 -8.0428e-01 +3.8719e-01 +1.9875e+00 +3.7941e+00
2003 +3.852590915e+06 +3.852590915e+06 +3.852685295e+06 +3.852685295e+06 -3.6102e+00 +4.2641e+00 -4.5916e+00 +3.5754e+00 -4.0743e+00 -2.0951e-01 +3.1812e+00 -2.9908e+00 -5.0000e+00 +3.1231e+00 +1.9615e+00 -1.0077e-01 +2.6690e+00 +3.1977e+00 -1.2511e+00 -1.4941e-01 -1.1848e+00 -4.1059e-01 +2.1838e+00 +3.2212e+00
2313 +2.432386340e+06 +2.432386340e+06 +2.432480720e+06 +2.432480720e+06 -3.5222e+00 +4.4520e+00 -4.2654e+00 +3.6881e+00 -3.7026e+00 +0.0000e+00 +3.2336e+00 -3.1493e+00 -4.9995e+00 +3.3455e+00 +2.1781e+00 -6.1971e-02 +2.2327e+00 +3.5335e+00 -3.7132e-01 -2.5927e-01 -1.0123e+00 -8.6817e-01 +2.0763e+00 +3.1500e+00
2602 +1.491321483e+06 +1.491321483e+06 +1.491415863e+06 +1.491415863e+06 -3.4269e+00 +4.3417e+00 -3.7500e+00 +3.6015e+00 -3.5673e+00 -2.1251e-01 +3.1090e+00 -3.1985e+00 -4.9994e+00 +2.9054e+00 +2.0006e+00 -3.5975e-02 +2.6041e+00 +3.3811e+00 -5.1218e-01 -5.5441e-02 -6.4837e-01 -9.6267e-01 +2.0456e+00 +3.3031e+00
2801 +8.157393358e+05 +8.157393358e+05 +8.158337158e+05 +8.158337158e+05 -3.1124e+00 +3.7220e+00 -3.9278e+00 +4.1052e+00 -2.9828e+00 -3.5086e-01 +3.2844e+00 -2.9345e+00 -4.9995e+00 +2.9690e+00 +2.0713e+00 -3.8794e-01 +2.3071e+00 +3.7312e+00 -4.3149e-01 -5.6490e-01 -7.3781e-01 -1.0804e+00 +2.3380e+00 +3.4812e+00
2921 +3.491587326e+05 +3.491587326e+05 +3.492531126e+05 +3.492531126e+05 -2.9125e+00 +3.9254e+00 -3.9165e+00 +3.9473e+00 -3.0911e+00 -3.4776e-01 +3.3158e+00 -2.8675e+00 -4.9994e+00 +2.8631e+00 +1.8991e+00 -3.9537e-01 +2.5609e+00 +3.7403e+00 -4.2315e-01 -9.4221e-02 -6.6520e-01 -8.5547e-01 +2.2685e+00 +3.4741e+00
3205 +2.330527566e+05 +2.330527566e+05 +2.331471366e+05 +2.331471366e+05 -2.9300e+00 +3.8028e+00 -3.9410e+00 +4.0103e+00 -3.3418e+00 -3.3547e-01 +3.2972e+00 -2.9210e+00 -4.9994e+00 +2.8320e+00 +2.0988e+00 -1.8333e-01 +2.2109e+00 +3.6852e+00 -5.3459e-01 -6.1697e-02 -6.6391e-01 -8.7263e-01 +2.2835e+00 +3.4667e+00
3500 +1.446598122e+05 +1.446598122e+05 +1.447541922e+05 +1.447541922e+05 -2.9258e+00 +3.7414e+00 -3.7570e+00 +3.9770e+00 -3.2044e+00 -3.7101e-01 +3.2379e+00 -2.8755e+00 -4.9994e+00 +2.9492e+00 +2.1458e+00 -1.8933e-01 +2.2485e+00 +3.7612e+00 -4.1492e-01 +5.9518e-02 -5.6063e-01 -8.7660e-01 +2.2289e+00 +3.5405e+00
3606 +9.000168729e+04 +9.000168729e+04 +9.009606729e+04 +9.009606729e+04 -2.8888e+00 +3.7675e+00 -3.7500e+00 +3.9606e+00 -3.2728e+00 -3.9015e-01 +3.2826e+00 -2.8719e+00 -4.9993e+00 +3.0025e+00 +2.0976e+00 -2.3017e-01 +2.2531e+00 +3.8149e+00 -4.0057e-01 +2.9158e-02 -5.4335e-01 -8.7567e-01 +2.2458e+00 +3.5131e+00
3766 +6.225266002e+04 +6.225266002e+04 +6.234704002e+04 +6.234704002e+04 -2.8883e+00 +3.7489e+00 -3.7500e+00 +3.9640e+00 -3.4030e+00 -4.0578e-01 +3.3138e+00 -2.8729e+00 -4.9993e+00 +3.0410e+00 +2.1447e+00 -4.2305e-01 +2.2674e+00 +3.7956e+00 -3.9068e-01 +9.0750e-03 -5.6665e-01 -8.5266e-01 +2.3068e+00 +3.5139e+00
3845 +3.768081046e+04 +3.768081046e+04 +3.777519046e+04 +3.777519046e+04 -2.8983e+00 +3.7489e+00 -3.7500e+00 +3.9366e+00 -3.4050e+00 -3.7924e-01 +3.3610e+00 -2.7967e+00 -4.9993e+00 +3.0781e+00 +2.0891e+00 -3.1401e-01 +2.3286e+00 +3.7988e+00 -4.0300e-01 +8.0792e-02 -5.9202e-01 -8.7833e-01 +2.3138e+00 +3.5020e+00
4024 +2.356844429e+04 +2.356844429e+04 +2.366282429e+04 +2.366282429e+04 -2.8785e+00 +3.7693e+00 -3.7500e+00 +3.9385e+00 -3.3348e+00 -3.6323e-01 +3.4283e+00 -2.8022e+00 -4.9992e+00 +3.0751e+00 +2.0834e+00 -3.0790e-01 +2.3546e+00 +3.7978e+00 -3.8638e-01 +5.6054e-02 -6.0062e-01 -8.4915e-01 +2.3128e+00 +3.5080e+00
4171 +1.478804590e+04 +1.478804590e+04 +1.488242590e+04 +1.488242590e+04 -2.8664e+00 +3.7408e+00 -3.7500e+00 +3.9471e+00 -3.3358e+00 -3.4417e-01 +3.4464e+00 -2.8350e+00 -4.9993e+00 +3.0622e+00 +2.1379e+00 -2.9673e-01 +2.3300e+00 +3.8017e+00 -3.9151e-01 +3.4073e-02 -5.8210e-01 -8.5299e-01 +2.3358e+00 +3.4968e+00
4396 +9.302689659e+03 +9.302689659e+03 +9.397069659e+03 +9.397069659e+03 -2.8868e+00 +3.7576e+00 -3.7500e+00 +3.9561e+00 -3.3477e+00 -2.9206e-01 +3.4462e+00 -2.8411e+00 -4.9992e+00 +3.0707e+00 +2.1605e+00 -3.0276e-01 +2.3626e+00 +3.8037e+00 -4.0355e-01 +4.0696e-02 -5.9817e-01 -8.3973e-01 +2.3206e+00 +3.4858e+00
